source	source_name	target	target_name	type	child_order	wife_note	vol	leaf	side	checked	reference
E000272	金連枝	E000348	金益壽	HAS_SON	4		3	64	a	1	安東權氏成化譜
E000272	金連枝	E000352	金景壽	HAS_SON	5		3	64	a	1	安東權氏成化譜
E000272	金連枝	E000356	金堅壽	HAS_SON	6		3	64	a	1	安東權氏成化譜
E000272	金連枝	E301656	權孝良	HAS_SIL	7		3	64	a	1	安東權氏成化譜
E000272	金連枝	E000375	洪季庸	HAS_SIL	8		3	64	a	1	安東權氏成化譜
E000272	金連枝	E000377	尹俊童	HAS_SIL	9		3	64	a	1	安東權氏成化譜
E000274	李福生	E000276	成俶	HAS_SIL	1		3	64	a	1	安東權氏成化譜
E000274	李福生	E000282	李勅	HAS_SON	2		3	64	a	1	安東權氏成化譜
E000274	李福生	E000290	李整	HAS_SON	3		3	64	a	1	安東權氏成化譜
E000274	李福生	E000319	李金孫	HAS_SON	4		3	64	a	1	安東權氏成化譜
E000274	李福生	E000302	洪孝孫	HAS_SIL	5		3	64	a	1	安東權氏成化譜
E000274	李福生	E000278	宋季璋	HAS_SIL	6		3	64	a	1	安東權氏成化譜
E000334	沈澮	E000335	沈潾	HAS_SON	1		3	64	a	1	安東權氏成化譜
E000334	沈澮	E000337	沈瀚	HAS_SON	2		3	64	a	1	安東權氏成化譜
E000334	沈澮	E000338	沈涴	HAS_SON	3		3	64	a	1	安東權氏成化譜
E000352	金景壽	E000353	金福興	HAS_SON	1		3	64	a	1	安東權氏成化譜
E000356	金堅壽	E000357	金萬同	HAS_SON	1		3	64	a	1	安東權氏成化譜
D206801	金鼎	E808090	金瑞麟	HAS_SON	1		3	64	b	1	安東權氏成化譜
D206801	金鼎	E808091	金寶麟	HAS_SON	2		3	64	b	1	安東權氏成化譜
E000148	金乙辛	E000379	崔敦	HAS_SIL	3		3	64	b	1	安東權氏成化譜
E000148	金乙辛	E000418	宋元年	HAS_SIL	4		3	64	b	1	安東權氏成化譜
E000379	崔敦	E000380	崔虎山	HAS_SON	1		3	64	b	1	安東權氏成化譜
E000379	崔敦	E000393	崔龜山	HAS_SON	2		3	64	b	1	安東權氏成化譜
E000379	崔敦	E000407	金煒	HAS_SIL	3		3	64	b	1	安東權氏成化譜
E000379	崔敦	E000413	洪繼常	HAS_SIL	4		3	64	b	1	安東權氏成化譜
E400120	權希正	E400121	權穀	HAS_SON	1		3	64	b	1	安東權氏成化譜
E400121	權穀	E900421	權處中	HAS_SON	1		3	64	b	1	安東權氏成化譜
E400121	權穀	E900424	權處庸	HAS_SON	2		3	64	b	1	安東權氏成化譜
E400121	權穀	E900427	權處和	HAS_SON	3		3	64	b	1	安東權氏成化譜
E808091	金寶麟	D206699	南仁祐	HAS_SIL	1		3	64	b	1	安東權氏成化譜
E900421	權處中	E900423	李挻	HAS_SIL	1		3	64	b	1	安東權氏成化譜
E900424	權處庸	E900425	權孝孫	HAS_SON	1		3	64	b	1	安東權氏成化譜
E900427	權處和	E900428	權係生	HAS_SON	1		3	64	b	1	安東權氏成化譜
E900427	權處和	E900435	尹自洪	HAS_SIL	2		3	64	b	1	安東權氏成化譜
E900427	權處和	E900439	金繼仁	HAS_SIL	3		3	64	b	1	安東權氏成化譜
E900428	權係生	e1044e6c-655b-486d-8ce4-3e086db732d4	權敦	HAS_SON	1		3	64	b	1	安東權氏成化譜
E900428	權係生	E900429	權浩	HAS_SON	2		3	64	b	1	安東權氏成化譜
E900428	權係生	E900431	宋孝終	HAS_SIL	3		3	64	b	1	安東權氏成化譜
E900428	權係生	E000954	李謙	HAS_SIL	4		3	64	b	1	安東權氏成化譜
E900435	尹自洪	E900436	尹孝孫	HAS_SON	1		3	64	b	1	安東權氏成化譜
E900435	尹自洪	E900437	尹仲孫	HAS_SON	2		3	64	b	1	安東權氏成化譜
D400124	裵尙志	E900477	裴權	HAS_SON	1		3	65	a	1	安東權氏成化譜
D400124	裵尙志	E401878	裵桓	HAS_SON	2		3	65	a	1	安東權氏成化譜
E400120	權希正	E400122	權興道	HAS_SON	2		3	65	a	1	安東權氏成化譜
E400120	權希正	D400124	裵尙志	HAS_SIL	3		3	65	a	1	安東權氏成化譜
E400121	權穀	E900441	潘詠	HAS_SIL	4		3	65	a	1	安東權氏成化譜
E400121	權穀	E900445	南得儉	HAS_SIL	5		3	65	a	1	安東權氏成化譜
E401878	裵桓	E900539	裴孝從	HAS_SON	1		3	65	a	1	安東權氏成化譜
E401878	裵桓	E900550	裴孝存	HAS_SON	2		3	65	a	1	安東權氏成化譜
E900441	潘詠	E900442	潘龜	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900442	潘龜	E900443	潘孝孫	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900442	潘龜	E900447	鄭從直	HAS_SIL	2		3	65	a	1	安東權氏成化譜
E900445	南得儉	E900448	南允寶	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900445	南得儉	E900460	南勝寶	HAS_SON	2		3	65	a	1	安東權氏成化譜
E900448	南允寶	E900449	南晉	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900448	南允寶	E900451	金康德	HAS_SIL	2		3	65	a	1	安東權氏成化譜
E900448	南允寶	E900452	南鼎	HAS_SON	3		3	65	a	1	安東權氏成化譜
E900448	南允寶	E900459	朴始孫	HAS_SIL	4		3	65	a	1	安東權氏成化譜
E900460	南勝寶	E900462	朴孝武	HAS_SIL	1		3	65	a	1	安東權氏成化譜
E900460	南勝寶	E900468	南臨	HAS_SON	2		3	65	a	1	安東權氏成化譜
E900460	南勝寶	E900473	南觀	HAS_SON	3		3	65	a	1	安東權氏成化譜
E900477	裴權	E900478	裴孝長	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900477	裴權	E900504	權玠	HAS_SIL	2		3	65	a	1	安東權氏成化譜
E900478	裴孝長	E900479	裴栣	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900478	裴孝長	E900486	柳自依	HAS_SIL	2		3	65	a	1	安東權氏成化譜
E900478	裴孝長	E900488	安有仁	HAS_SIL	3		3	65	a	1	安東權氏成化譜
E900478	裴孝長	E900493	裴禎	HAS_SON	4		3	65	a	1	安東權氏成化譜
E900478	裴孝長	E900499	南畤	HAS_SIL	5		3	65	a	1	安東權氏成化譜
E900539	裴孝從	E900541	權良	HAS_SIL	1		3	65	a	1	安東權氏成化譜
E900550	裴孝存	E900553	裴檽	HAS_SON	1		3	65	a	1	安東權氏成化譜
E900550	裴孝存	E900557	裴襟	HAS_SON	2		3	65	a	1	安東權氏成化譜
D400124	裵尙志	E900584	李繩直	HAS_SIL	3	后室	3	65	b	1	安東權氏成化譜
D400124	裵尙志	E900484	裴楠	HAS_SON	4		3	65	b	1	安東權氏成化譜
E401878	裵桓	E900561	文汝良	HAS_SIL	3		3	65	b	1	安東權氏成化譜
E401878	裵桓	E900567	裴孝崇	HAS_SON	4		3	65	b	1	安東權氏成化譜
E401878	裵桓	E401876	尹處恭	HAS_SIL	5	後室	3	65	b	1	安東權氏成化譜
E401878	裵桓	E900572	崔汀	HAS_SIL	6		3	65	b	1	安東權氏成化譜
E401878	裵桓	E900573	裴孝騫	HAS_SON	7		3	65	b	1	安東權氏成化譜
E401878	裵桓	E900578	朴溫	HAS_SIL	8		3	65	b	1	安東權氏成化譜
E401878	裵桓	E900583	裴孝思	HAS_SON	9		3	65	b	1	安東權氏成化譜
E900483	裴孝老	E900481	金有智	HAS_SIL	1		3	65	b	1	安東權氏成化譜
E900483	裴孝老	E900656	裴哲山	HAS_SON	2		3	65	b	1	安東權氏成化譜
E900483	裴孝老	E900658	裴命山	HAS_SON	3		3	65	b	1	安東權氏成化譜
E900483	裴孝老	E900666	裴三山	HAS_SON	4		3	65	b	1	安東權氏成化譜
E900484	裴楠	E900653	李栩	HAS_SIL	1		3	65	b	1	安東權氏成化譜
E900484	裴楠	E900483	裴孝老	HAS_SON	2		3	65	b	1	安東權氏成化譜
E900561	文汝良	E900562	文碩漢	HAS_SON	1		3	65	b	1	安東權氏成化譜
E900561	文汝良	E900564	金諟敬	HAS_SIL	2		3	65	b	1	安東權氏成化譜
E900561	文汝良	E900566	曺末生	HAS_SIL	3		3	65	b	1	安東權氏成化譜
E900567	裴孝崇	E900568	裴椆	HAS_SON	1		3	65	b	1	安東權氏成化譜
E900567	裴孝崇	E101187	洪碩輔	HAS_SIL	2		3	65	b	1	安東權氏成化譜
E900573	裴孝騫	E900574	裴祐	HAS_SON	1		3	65	b	1	安東權氏成化譜
E900573	裴孝騫	E900576	權敬祖	HAS_SIL	2		3	65	b	1	安東權氏成化譜
E900578	朴溫	E900579	朴元愚	HAS_SON	1		3	65	b	1	安東權氏成化譜
E900578	朴溫	E900581	趙瑜	HAS_SIL	2		3	65	b	1	安東權氏成化譜
E900578	朴溫	E900582	朴亨愚	HAS_SON	3		3	65	b	1	安東權氏成化譜
E900584	李繩直	E900592	李時敏	HAS_SON	1		3	65	b	1	安東權氏成化譜
E900592	李時敏	E900594	李崇準	HAS_SON	1		3	65	b	1	安東權氏成化譜
E900592	李時敏	E900605	朴緇	HAS_SIL	2	后室	3	65	b	1	安東權氏成化譜
E900592	李時敏	E900610	李宗準	HAS_SON	3		3	65	b	1	安東權氏成化譜
E900592	李時敏	E900613	琴鷄	HAS_SIL	4		3	65	b	1	安東權氏成化譜
E900592	李時敏	E800309	李弘準	HAS_SON	5		3	65	b	1	安東權氏成化譜
D400124	裵尙志	E900701	裴杠	HAS_SON	5		3	66	a	1	安東權氏成化譜
E400120	權希正	E400125	權軫	HAS_SON	4		3	66	a	1	安東權氏成化譜
E400125	權軫	E900491	李之成	HAS_SIL	1		3	66	a	1	安東權氏成化譜
E900484	裴楠	E900668	秦崇祖	HAS_SIL	3		3	66	a	1	安東權氏成化譜
E900484	裴楠	E900680	金湄	HAS_SIL	4		3	66	a	1	安東權氏成化譜
E900484	裴楠	E900690	裴孝訥	HAS_SON	5		3	66	a	1	安東權氏成化譜
E900491	李之成	E900495	李根安	HAS_SON	1		3	66	a	1	安東權氏成化譜
E900495	李根安	E900712	李承緖	HAS_SON	1		3	66	a	1	安東權氏成化譜
E900495	李根安	E900713	李承本	HAS_SON	2		3	66	a	1	安東權氏成化譜
E900495	李根安	E900714	李承源	HAS_SON	3		3	66	a	1	安東權氏成化譜
E900495	李根安	E900716	南敬倫	HAS_SIL	4		3	66	a	1	安東權氏成化譜
E900495	李根安	E900493	裴禎	HAS_SIL	5		3	66	a	1	安東權氏成化譜
E900495	李根安	E900718	禹亨孫	HAS_SIL	6		3	66	a	1	安東權氏成化譜
E900668	秦崇祖	E900669	秦公輔	HAS_SON	1		3	66	a	1	安東權氏成化譜
E900668	秦崇祖	E900674	秦公弼	HAS_SON	2		3	66	a	1	安東權氏成化譜
E900690	裴孝訥	E900691	裴奕	HAS_SON	1		3	66	a	1	安東權氏成化譜
E900701	裴杠	E900703	崔淵	HAS_SIL	1		3	66	a	1	安東權氏成化譜
E900701	裴杠	E900711	權自謙	HAS_SIL	2		3	66	a	1	安東權氏成化譜
E900703	崔淵	E900706	安有義	HAS_SIL	1		3	66	a	1	安東權氏成化譜
E900703	崔淵	E900704	崔仲泉	HAS_SON	2		3	66	a	1	安東權氏成化譜
E900703	崔淵	E900708	李仁生	HAS_SIL	3		3	66	a	1	安東權氏成化譜
E900703	崔淵	E900709	崔季泉	HAS_SON	4		3	66	a	1	安東權氏成化譜
E900711	權自謙	E503636	權搭	HAS_SIL	1		3	66	a	1	安東權氏成化譜
E900711	權自謙	E503675	南八凱	HAS_SIL	2		3	66	a	1	安東權氏成化譜
E900711	權自謙	E503721	琴徽	HAS_SIL	3		3	66	a	1	安東權氏成化譜
E900711	權自謙	E503767	權哲仝	HAS_SON	4		3	66	a	1	安東權氏成化譜
E900711	權自謙	E503788	權哲終	HAS_SON	5		3	66	a	1	安東權氏成化譜
E900711	權自謙	E503811	權哲經	HAS_SON	6		3	66	a	1	安東權氏成化譜
E400125	權軫	E900729	權孟慶	HAS_SON	2		3	66	b	1	安東權氏成化譜
E400125	權軫	E900533	裴素	HAS_SIL	3		3	66	b	1	安東權氏成化譜
E400125	權軫	E900466	申自敬	HAS_SIL	4		3	66	b	1	安東權氏成化譜
E900466	申自敬	EA00243	李𧪚	HAS_SIL	1		3	66	b	1	安東權氏成化譜
E900466	申自敬	E903856	申允童	HAS_SON	2		3	66	b	1	安東權氏成化譜
E900489	安軾	E900488	安有仁	HAS_SON	1		3	66	b	1	安東權氏成化譜
E900489	安軾	E900719	安有義	HAS_SON	2		3	66	b	1	安東權氏成化譜
E900489	安軾	E900720	安有禮	HAS_SON	3		3	66	b	1	安東權氏成化譜
E900489	安軾	E900722	盧祖	HAS_SIL	4		3	66	b	1	安東權氏成化譜
E900489	安軾	E900724	安有信	HAS_SON	5		3	66	b	1	安東權氏成化譜
E900489	安軾	E900723	安有智	HAS_SON	6		3	66	b	1	安東權氏成化譜
E900489	安軾	E900725	安有楨	HAS_SON	7		3	66	b	1	安東權氏成化譜
E900491	李之成	E900489	安軾	HAS_SIL	2		3	66	b	1	安東權氏成化譜
E900491	李之成	E900726	李根寧	HAS_SON	3		3	66	b	1	安東權氏成化譜
E900530	安從生	E900528	安彭耉	HAS_SON	1		3	66	b	1	安東權氏成化譜
E900530	安從生	E900738	安彭祖	HAS_SON	2		3	66	b	1	安東權氏成化譜
E900530	安從生	E900741	安彭命	HAS_SON	3		3	66	b	1	安東權氏成化譜
E900533	裴素	E402489	權雍	HAS_SIL	1		3	66	b	1	安東權氏成化譜
E900533	裴素	E900733	南陸	HAS_SIL	2		3	66	b	1	安東權氏成化譜
E900533	裴素	E900530	安從生	HAS_SIL	3	後室	3	66	b	1	安東權氏成化譜
E900533	裴素	E900756	洪陽生	HAS_SIL	4		3	66	b	1	安東權氏成化譜
E900533	裴素	E900757	裴繼宗	HAS_SON	5		3	66	b	1	安東權氏成化譜
E900726	李根寧	E900727	李常孫	HAS_SON	1		3	66	b	1	安東權氏成化譜
E900726	李根寧	E900728	李義孫	HAS_SON	2		3	66	b	1	安東權氏成化譜
E900733	南陸	E900735	洪允成	HAS_SIL	1		3	66	b	1	安東權氏成化譜
E900733	南陸	E900737	金耆	HAS_SIL	2		3	66	b	1	安東權氏成化譜
E903856	申允童	E901501	李璋	HAS_SIL	1		3	66	b	1	安東權氏成化譜
E100576	申允舟	E205283	申億年	HAS_SON	1		3	67	a	1	安東權氏成化譜
E100576	申允舟	E903870	申萬年	HAS_SON	2		3	67	a	1	安東權氏成化譜
E303753	申允悟	E800131	尹渾	HAS_SIL	1		3	67	a	1	安東權氏成化譜
E400125	權軫	E900759	宋守謙	HAS_SIL	5		3	67	a	1	安東權氏成化譜
E900466	申自敬	E903858	申允賢	HAS_SON	3		3	67	a	1	安東權氏成化譜
E900466	申自敬	E303753	申允悟	HAS_SON	4		3	67	a	1	安東權氏成化譜
E900466	申自敬	E100576	申允舟	HAS_SON	5		3	67	a	1	安東權氏成化譜
E900466	申自敬	E300128	申允完	HAS_SON	6		3	67	a	1	安東權氏成化譜
E900466	申自敬	EA00242	申允範	HAS_SON	7		3	67	a	1	安東權氏成化譜
E900759	宋守謙	E900760	宋繼	HAS_SON	1		3	67	a	1	安東權氏成化譜
E900759	宋守謙	E900764	宋紹	HAS_SON	2		3	67	a	1	安東權氏成化譜
E900759	宋守謙	E900777	宋繪	HAS_SON	3		3	67	a	1	安東權氏成化譜
E900759	宋守謙	E900781	呂詠	HAS_SIL	4		3	67	a	1	安東權氏成化譜
E900759	宋守謙	E900790	趙宗孝	HAS_SIL	5		3	67	a	1	安東權氏成化譜
E900759	宋守謙	E900785	宋緝	HAS_SON	6		3	67	a	1	安東權氏成化譜
E900760	宋繼	E900762	河秋石	HAS_SIL	1		3	67	a	1	安東權氏成化譜
E900760	宋繼	E900763	宋介同	HAS_SON	2		3	67	a	1	安東權氏成化譜
E900760	宋繼	E808100	宋終同	HAS_SON	3		3	67	a	1	安東權氏成化譜
E900764	宋紹	E900771	高台翼	HAS_SIL	1	前室	3	67	a	1	安東權氏成化譜
E900790	趙宗孝	E900792	趙瑞	HAS_SON	1		3	67	a	1	安東權氏成化譜
E900790	趙宗孝	E900794	柳自儉	HAS_SIL	2		3	67	a	1	安東權氏成化譜
E200606	權準	E900822	鄭嗣禧	HAS_SIL	1		3	67	b	1	安東權氏成化譜
E200607	權孟度	E200606	權準	HAS_SON	1		3	67	b	1	安東權氏成化譜
E400120	權希正	E400126	權輊	HAS_SON	5		3	67	b	1	安東權氏成化譜
E400125	權軫	E200607	權孟度	HAS_SON	6		3	67	b	1	安東權氏成化譜
E400125	權軫	E900828	權孟貞	HAS_SON	7		3	67	b	1	安東權氏成化譜
E400126	權輊	E900863	權若中	HAS_SON	1		3	67	b	1	安東權氏成化譜
E900759	宋守謙	E900795	宋綸	HAS_SON	7		3	67	b	1	安東權氏成化譜
E900795	宋綸	E900798	李夢石	HAS_SIL	1	後室	3	67	b	1	安東權氏成化譜
E900795	宋綸	E900799	宋碩忠	HAS_SON	2		3	67	b	1	安東權氏成化譜
E900828	權孟貞	E900831	權叔慄	HAS_SON	1		3	67	b	1	安東權氏成化譜
E900828	權孟貞	E900836	權叔愓	HAS_SON	2		3	67	b	1	安東權氏成化譜
E900828	權孟貞	E900837	權叔惶	HAS_SON	3		3	67	b	1	安東權氏成化譜
E900828	權孟貞	E900840	權仲愷	HAS_SON	4		3	67	b	1	安東權氏成化譜
E900828	權孟貞	E200871	沈貞源	HAS_SIL	5		3	67	b	1	安東權氏成化譜
E900828	權孟貞	E900849	權仲愼	HAS_SON	6		3	67	b	1	安東權氏成化譜
E900863	權若中	E900865	孫奉孝	HAS_SIL	1		3	67	b	1	安東權氏成化譜
E900863	權若中	E900869	權柔	HAS_SIL	2		3	67	b	1	安東權氏成化譜
E900863	權若中	E900871	權處仁	HAS_SON	3		3	67	b	1	安東權氏成化譜
E900863	權若中	E900872	權叔仁	HAS_SON	4		3	67	b	1	安東權氏成化譜
E900863	權若中	E900873	權季仁	HAS_SON	5		3	67	b	1	安東權氏成化譜
E900863	權若中	E900875	文仲敬	HAS_SIL	6		3	67	b	1	安東權氏成化譜
E900865	孫奉孝	E900867	金絡	HAS_SIL	1		3	67	b	1	安東權氏成化譜
E900869	權柔	E900870	權好變	HAS_SON	1		3	67	b	1	安東權氏成化譜
E400120	權希正	E400127	權軒	HAS_SON	6		3	68	a	1	安東權氏成化譜
E400120	權希正	E400129	李云侯	HAS_SIL	7		3	68	a	1	安東權氏成化譜
E400126	權輊	E900877	金雨寶	HAS_SIL	2		3	68	a	1	安東權氏成化譜
E400126	權輊	E900886	權若經	HAS_SON	3		3	68	a	1	安東權氏成化譜
E400126	權輊	E900897	權若衡	HAS_SON	4		3	68	a	1	安東權氏成化譜
E400126	權輊	E900889	權若枰	HAS_SON	5		3	68	a	1	安東權氏成化譜
E400126	權輊	E900902	權均	HAS_SIL	6		3	68	a	1	安東權氏成化譜
E400126	權輊	E900907	魯存禮	HAS_SIL	7		3	68	a	1	安東權氏成化譜
E400126	權輊	E900916	孫仲和	HAS_SIL	8		3	68	a	1	安東權氏成化譜
E400129	李云侯	E900502	李禎	HAS_SON	1		3	68	a	1	安東權氏成化譜
E900500	南伯庚	E900513	南箕	HAS_SON	1		3	68	a	1	安東權氏成化譜
E900502	李禎	E900549	李遇陽	HAS_SON	1		3	68	a	1	安東權氏成化譜
E900502	李禎	E900500	南伯庚	HAS_SIL	2		3	68	a	1	安東權氏成化譜
E900549	李遇陽	E900918	任繼宗	HAS_SIL	1		3	68	a	1	安東權氏成化譜
E900549	李遇陽	E900548	李哲孫	HAS_SON	2		3	68	a	1	安東權氏成化譜
E900877	金雨寶	E900879	韓山壽	HAS_SIL	1		3	68	a	1	安東權氏成化譜
E900877	金雨寶	E900881	李㙽 	HAS_SIL	2		3	68	a	1	安東權氏成化譜
E900877	金雨寶	E900883	柳漳	HAS_SIL	3		3	68	a	1	安東權氏成化譜
E900877	金雨寶	E900885	朴芬	HAS_SIL	4		3	68	a	1	安東權氏成化譜
E900879	韓山壽	E808105	韓貴同	HAS_SON	1		3	68	a	1	安東權氏成化譜
E900879	韓山壽	E808106	韓八孫	HAS_SON	2		3	68	a	1	安東權氏成化譜
E900886	權若經	E900888	金慶春	HAS_SIL	1		3	68	a	1	安東權氏成化譜
E900889	權若枰	E900892	權成美	HAS_SIL	2		3	68	a	1	安東權氏成化譜
E900889	權若枰	E900896	權巽	HAS_SON	3		3	68	a	1	安東權氏成化譜
E900892	權成美	E900894	南仲倫	HAS_SIL	1		3	68	a	1	安東權氏成化譜
E900892	權成美	E900895	權玉貞	HAS_SON	2		3	68	a	1	安東權氏成化譜
E900897	權若衡	E900898	權推	HAS_SON	1		3	68	a	1	安東權氏成化譜
E900897	權若衡	E900900	林貴枝	HAS_SIL	2		3	68	a	1	安東權氏成化譜
E900902	權均	E900904	張士欽	HAS_SIL	1		3	68	a	1	安東權氏成化譜
E900902	權均	E900905	權可變	HAS_SON	2		3	68	a	1	安東權氏成化譜
E900907	魯存禮	E900909	朴仲淳	HAS_SIL	1		3	68	a	1	安東權氏成化譜
E900907	魯存禮	E900910	魯誾	HAS_SON	2		3	68	a	1	安東權氏成化譜
E400129	李云侯	E900076	孫義	HAS_SIL	2		3	68	b	1	安東權氏成化譜
E900076	孫義	E900986	孫處明	HAS_SON	1		3	68	b	1	安東權氏成化譜
E900500	南伯庚	E900928	金國老	HAS_SIL	2		3	68	b	1	安東權氏成化譜
E900500	南伯庚	E900499	南畤	HAS_SON	3		3	68	b	1	安東權氏成化譜
E900500	南伯庚	E900934	李愛童	HAS_SIL	4		3	68	b	1	安東權氏成化譜
E900502	李禎	E900597	鄭普文	HAS_SIL	3		3	68	b	1	安東權氏成化譜
E900502	李禎	E900555	柳鳳壽	HAS_SIL	4		3	68	b	1	安東權氏成化譜
E900502	李禎	E900940	權宗	HAS_SIL	5		3	68	b	1	安東權氏成化譜
E900502	李禎	E900942	朴根孫	HAS_SIL	6		3	68	b	1	安東權氏成化譜
E900502	李禎	E900944	李興陽	HAS_SON	7		3	68	b	1	安東權氏成化譜
E900502	李禎	E900956	李疇	HAS_SIL	8		3	68	b	1	安東權氏成化譜
E900502	李禎	E900617	李繼陽	HAS_SON	9		3	68	b	1	安東權氏成化譜
E900555	柳鳳壽	E900935	柳甲孫	HAS_SON	1		3	68	b	1	安東權氏成化譜
E900555	柳鳳壽	E900938	柳陽孫	HAS_SON	2		3	68	b	1	安東權氏成化譜
E900555	柳鳳壽	E900553	裴檽	HAS_SIL	3		3	68	b	1	安東權氏成化譜
E900597	鄭普文	E901019	鄭勳老	HAS_SON	1		3	68	b	1	安東權氏成化譜
E900597	鄭普文	E902920	鄭元老	HAS_SON	2		3	68	b	1	安東權氏成化譜
E900597	鄭普文	E902923	柳淵	HAS_SIL	3		3	68	b	1	安東權氏成化譜
E900597	鄭普文	E902925	秦係祖	HAS_SIL	4		3	68	b	1	安東權氏成化譜
E900942	朴根孫	E900943	朴彬	HAS_SON	1		3	68	b	1	安東權氏成化譜
E900944	李興陽	E900628	李垠	HAS_SON	1		3	68	b	1	安東權氏成化譜
E900944	李興陽	E900947	李安孫	HAS_SON	2		3	68	b	1	安東權氏成化譜
E900956	李疇	E900957	李承暉	HAS_SON	1		3	68	b	1	安東權氏成化譜
E900956	李疇	E900966	李承明	HAS_SON	2		3	68	b	1	安東權氏成化譜
E900956	李疇	E900967	李承晢	HAS_SON	3		3	68	b	1	安東權氏成化譜
E900986	孫處明	E900989	孫坦	HAS_SON	1		3	68	b	1	安東權氏成化譜
E400120	權希正	E400131	金革	HAS_SIL	8		3	69	a	1	安東權氏成化譜
E400129	李云侯	E901003	李祥	HAS_SON	3		3	69	a	1	安東權氏成化譜
E400131	金革	E900623	金三近	HAS_SON	1		3	69	a	1	安東權氏成化譜
E400131	金革	E901073	金三益	HAS_SON	2		3	69	a	1	安東權氏成化譜
E900076	孫義	E900991	李疄	HAS_SIL	2		3	69	a	1	安東權氏成化譜
E900076	孫義	E900993	盧仲淸	HAS_SIL	3		3	69	a	1	安東權氏成化譜
E900076	孫義	E900994	孫處童	HAS_SON	4		3	69	a	1	安東權氏成化譜
E900621	金係權	E000926	柳牗	HAS_SIL	1		3	69	a	1	安東權氏成化譜
E900621	金係權	E901007	李長生	HAS_SIL	2		3	69	a	1	安東權氏成化譜
E900621	金係權	E901008	金學祖	HAS_SON	3		3	69	a	1	安東權氏成化譜
E900621	金係權	E901009	金小全	HAS_SON	4		3	69	a	1	安東權氏成化譜
E900621	金係權	E901015	金永鈞	HAS_SON	5		3	69	a	1	安東權氏成化譜
E900621	金係權	E901019	鄭勳老	HAS_SIL	6		3	69	a	1	安東權氏成化譜
E900621	金係權	E901017	韓穎	HAS_SIL	7		3	69	a	1	安東權氏成化譜
E900621	金係權	E901020	金永錘	HAS_SON	8		3	69	a	1	安東權氏成化譜
E900621	金係權	E900619	金永銖	HAS_SON	9		3	69	a	1	安東權氏成化譜
E900621	金係權	E901036	金允离	HAS_SIL	10		3	69	a	1	安東權氏成化譜
E900621	金係權	E901039	權瑊	HAS_SIL	11	後室	3	69	a	1	安東權氏成化譜
E900623	金三近	E900621	金係權	HAS_SON	1		3	69	a	1	安東權氏成化譜
E900623	金三近	E901046	孫得老	HAS_SIL	2		3	69	a	1	安東權氏成化譜
E900623	金三近	E901048	申始生	HAS_SIL	3		3	69	a	1	安東權氏成化譜
E900623	金三近	E901049	金係行	HAS_SON	4		3	69	a	1	安東權氏成化譜
E900623	金三近	E901072	潘呂生	HAS_SIL	5		3	69	a	1	安東權氏成化譜
