biog_id	name	성명	name_alt	name_alt2	choronym	office	reference	vol	leaf	side
E102858	鄭大椿	정대춘	鄭			 	安東權氏成化譜	3	20	b
E202281	李墾	이간	李垦		延安 李		安東權氏成化譜	3	20	b
E203646	申泌	신필	申		高靈 申		安東權氏成化譜	3	20	b
E304508	尹峋	윤순	尹		坡平 尹		安東權氏成化譜	3	20	b
E700884	權信孫	권신손	權		安東 權	 	安東權氏成化譜	3	20	b
E800281	李垠	이은	李		延安 李	進士	安東權氏成化譜	3	20	b
E902216	尹峻	윤준	尹		坡平 尹	縣監	安東權氏成化譜	3	20	b
EA01480	尹三元	윤삼원	尹		坡平 尹	縣監	安東權氏成化譜	3	20	b
EC01289	尹漬	윤지	尹		茂松 尹		安東權氏成化譜	3	20	b
D905137	權執德	권집덕	權		安東 權	 	安東權氏成化譜	3	21	a
E800351	權景禧	권경희	權		安東 權	進士	安東權氏成化譜	3	21	a
E802165	權金錫	권금석			安東 權	進士	安東權氏成化譜	3	21	a
E808035	權繼祐	권계우	權		安東 權	司正	安東權氏成化譜	3	21	a
E905139	權惇	권돈	權		安東 權	檢中樞	安東權氏成化譜	3	21	a
E905140	權恢	권회	權		安東 權	署令	安東權氏成化譜	3	21	a
E905142	李純全	이순전	李安全		全義 李	牧使	安東權氏成化譜	3	21	a
E905145	尹黃	윤황	尹			 	安東權氏成化譜	3	21	a
E905146	權孝誠	권효성	權		安東 權	司正	安東權氏成化譜	3	21	a
E905148	鄭從雅	정종아	鄭			僉知	安東權氏成化譜	3	21	a
E905150	金有宗	김유종	金			 	安東權氏成化譜	3	21	a
E905151	權孝仁	권효인	權		安東 權	 	安東權氏成化譜	3	21	a
E905152	權忖	권촌	權		安東 權	郡事	安東權氏成化譜	3	21	a
E905154	權繼福	권계복	權		安東 權	生員	安東權氏成化譜	3	21	a
E905155	權鐵同	권철동	權		安東 權	 	安東權氏成化譜	3	21	a
E905156	權承同	권승동	權		安東 權	 	安東權氏成化譜	3	21	a
EA01634	權耋	권모			安東 權	縣監	安東權氏成化譜	3	21	a
EC00414	權永和	권영화	權		安東 權	郡事	安東權氏成化譜	3	21	a
D905168	權總	권총	權		安東 權		安東權氏成化譜	3	21	b
E301567	趙昌門	조창문	趙		平壤 趙	進士	安東權氏成化譜	3	21	b
E504568	趙揚門	조양문	趙		平壤 趙	生員	安東權氏成化譜	3	21	b
E602955	柳潾	유린	柳		晋州 柳		安東權氏成化譜	3	21	b
E700907	趙益禎	조익정	趙益貞		豊壤 趙	僉正	安東權氏成化譜	3	21	b
E903216	趙乘	조승	趙		平壤 趙		安東權氏成化譜	3	21	b
E903218	趙得仁	조득인	趙		平壤 趙	僉知	安東權氏成化譜	3	21	b
E903222	趙亨門	조형문	趙		平壤 趙	奉事	安東權氏成化譜	3	21	b
E905161	孫順宗	손순종	孫			司正	安東權氏成化譜	3	21	b
E905163	孫胤河	손윤하	孫		一直 孫		安東權氏成化譜	3	21	b
E905167	孫荀彧	손순욱	孫		一直 孫	 	安東權氏成化譜	3	21	b
E905176	權尙溫	권상온	權		安東 權	判通禮門事	安東權氏成化譜	3	21	b
E905177	權擇	권택	權		安東 權	正郞	安東權氏成化譜	3	21	b
E905180	朴儁	박준	朴			 	安東權氏成化譜	3	21	b
E905182	尹元根	윤원근	尹			 	安東權氏成化譜	3	21	b
E905184	柳闢	유벽	柳			忠贊衛	安東權氏成化譜	3	21	b
E905186	柳祚	유조	柳			 	安東權氏成化譜	3	21	b
E905189	許末石	허말석	許		陽川 許	郡事	安東權氏成化譜	3	21	b
E905190	權揀	권간	權		安東 權	直長	安東權氏成化譜	3	21	b
E905191	權尙良	권상량	權		安東 權	判官	安東權氏成化譜	3	21	b
E905192	權關	권관	權		安東 權	別提	安東權氏成化譜	3	21	b
E905196	權子忠	권자충	權		安東 權		安東權氏成化譜	3	21	b
EB01363	權潞	권로	權		安東 權	主簿	安東權氏成化譜	3	21	b
EB01369	權子厚	권자후	權		安東 權	進士	安東權氏成化譜	3	21	b
E302288	金安生	김안생	金		善山 金		安東權氏成化譜	3	22	a
E401549	權崇智	권숭지	權		安東 權	牧使	安東權氏成化譜	3	22	a
E401550	權崇厚	권숭후	權		安東 權	按撫使	安東權氏成化譜	3	22	a
E401551	權崇敬	권숭경	權		安東 權	 	安東權氏成化譜	3	22	a
E401552	權崇謹	권숭근	權		安東 權	 	安東權氏成化譜	3	22	a
EA02441	安俊					司直	安東權氏成化譜	3	22	a
EA02445	李碩孫						安東權氏成化譜	3	22	a
EA02446	權耳	권이	權		安東 權	大護軍	安東權氏成化譜	3	22	a
EA02447	權石基	권석기	權		安東 權	 	安東權氏成化譜	3	22	a
EA02448	權石址	권석지	權		安東 權	 	安東權氏成化譜	3	22	a
EA02449	權石埻	권석준	權		安東 權	 	安東權氏成化譜	3	22	a
EA03110	權旭	권욱	權		安東 權	上將	安東權氏成化譜	3	22	a
EA03115	朴薰				春川 朴	進士	安東權氏成化譜	3	22	a
EB03952	權綏	권수	權		安東 權	主簿	安東權氏成化譜	3	22	a
EB03953	權敬溫	권경온	權		安東 權	監察	安東權氏成化譜	3	22	a
EB03956	金仁安	김인안	金			郡事	安東權氏成化譜	3	22	b
EB03958	朴紹楨	박소정	朴			訓導	安東權氏成化譜	3	22	b
EB03959	朴碩	박석	朴			 	安東權氏成化譜	3	22	b
EB03960	朴礩	박질	朴			 	安東權氏成化譜	3	22	b
EB03961	朴確	박확	朴			 	安東權氏成化譜	3	22	b
EB03965	吳順孫	오순손	吳			僉知	安東權氏成化譜	3	22	b
EB03966	吳祖同	오조동	吳			 	安東權氏成化譜	3	22	b
EB03971	徐恒	서항	徐			縣監	安東權氏成化譜	3	22	b
EB03972	徐方同	서방동	徐			 	安東權氏成化譜	3	22	b
EB03973	徐方賣	서방매	徐			 	安東權氏成化譜	3	22	b
EB03974	徐方千	서방천	徐			 	安東權氏成化譜	3	22	b
EB03976	金英保	김영보	金			護軍	安東權氏成化譜	3	22	b
EB03980	吳廣孫	오광손	吳			 	安東權氏成化譜	3	22	b
EB03983	金永全	김영전	金			 	安東權氏成化譜	3	22	b
EB03984	權孚	권부	權		安東 權	 	安東權氏成化譜	3	22	b
EB03985	權緩	권완	權		安東 權	牧使	安東權氏成化譜	3	22	b
e6ab8ec9-e2c8-4f71-94ae-dae6ae624f1f	金孝孫						安東權氏成化譜	3	23	a
EA03465	閔乙巽				驪興 閔	縣監	安東權氏成化譜	3	23	a
EB03986	金廉	김렴	金		英陽 金	 	安東權氏成化譜	3	23	a
EB03987	金輔祥	김보상	金		英陽 金	司直	安東權氏成化譜	3	23	a
EB03988	金敬智		金		英陽 金	司直	安東權氏成化譜	3	23	a
EB03990	高益生	고익생	高			司直	安東權氏成化譜	3	23	a
EB03992	趙元卿	조원경	趙			縣監	安東權氏成化譜	3	23	a
EB03995	李璘					護軍	安東權氏成化譜	3	23	a
EB03997	金皎	김교	金			 	安東權氏成化譜	3	23	a
EB03998	金敬忠	김경충	金			別提	安東權氏成化譜	3	23	a
EB03999	金比南	김비남	金			 	安東權氏成化譜	3	23	a
EB04001	安率	안솔	安			縣監	安東權氏成化譜	3	23	a
EB04003	李貞	이정	李			判官	安東權氏成化譜	3	23	a
EB04004	金輔南	김보남	金			司正	安東權氏成化譜	3	23	a
EB04005	金似南	김사남	金			司直	安東權氏成化譜	3	23	a
EB04007	辛叔和	신숙화	辛		靈山 辛	司直	安東權氏成化譜	3	23	a
EB04011	禹仁熟	우인숙	禹			生員	安東權氏成化譜	3	23	a
EB04012	金蘇	김소	金		英陽 金	 	安東權氏成化譜	3	23	a
EB04013	金有亨	김유형	金		英陽 金	 	安東權氏成化譜	3	23	a
EB04015	金始孫	김시손	金			 	安東權氏成化譜	3	23	a
EB04017	金介石	김개석	金			 	安東權氏成化譜	3	23	a
EB04019	曹範	조범	曹			縣監	安東權氏成化譜	3	23	a
EB04020	金德孫	김덕손	金			 	安東權氏成化譜	3	23	a
E901941	成信仁		成愼仁		昌寧 成	 	安東權氏成化譜	3	23	b
EA03471	鄭夏	정하	鄭		慶州 鄭	錄事	安東權氏成化譜	3	23	b
EA03473	閔善				驪興 閔	 	安東權氏成化譜	3	23	b
EB04024	鄭自諴	정자함	鄭			判官	安東權氏成化譜	3	23	b
EB04027	任柔	임유	任		豊川 任	監察	安東權氏成化譜	3	23	b
EB04028	任世衡	임세형	任		豊川 任	 	安東權氏成化譜	3	23	b
EB04030	尹堡	윤보	尹				安東權氏成化譜	3	23	b
EB04031	任輔衡	임보형	任		豊川 任	監察	安東權氏成化譜	3	23	b
EB04033	崔井涓	최정연	崔			縣監	安東權氏成化譜	3	23	b
EB04034	崔潔	최결	崔			訓導	安東權氏成化譜	3	23	b
EB04035	崔漣	최련	崔			 	安東權氏成化譜	3	23	b
EB04037	李耈年					司直	安東權氏成化譜	3	23	b
EB04038	崔濘	최녕	崔			 	安東權氏成化譜	3	23	b
EB04039	金自慶	김자경	金		英陽 金	 	安東權氏成化譜	3	23	b
EB04041	林亨	임형	林			司直	安東權氏成化譜	3	23	b
EB04042	金庥	김휴	金		英陽 金	 	安東權氏成化譜	3	24	a
EB04043	金孟祥	김맹상	金			上少卿	安東權氏成化譜	3	24	a
EB04044	金仲祥	김중상	金		英陽 金	 	安東權氏成化譜	3	24	a
EB04045	金積福	김적복	金		英陽 金	評事	安東權氏成化譜	3	24	a
EB04046	金積學	김적학	金			護軍	安東權氏成化譜	3	24	a
EB04047	金積祿	김적록	金			司正	安東權氏成化譜	3	24	a
EB04048	金積海	김적해	金			 	安東權氏成化譜	3	24	a
EB04049	金積善	김적선	金			司直	安東權氏成化譜	3	24	a
EB04050	金積德	김적덕	金			司直	安東權氏成化譜	3	24	a
EB04052	金季祥	김계상	金			 	安東權氏成化譜	3	24	a
E103578	金自琓	김자완	金		安東 金	縣監	安東權氏成化譜	3	24	b
E103580	柳哲孫	유철손	柳		文化 柳		安東權氏成化譜	3	24	b
E202244	韓確	한확	韓		淸州 韓	左議政 西原府院君	安東權氏成化譜	3	24	b
E401603	韓健	한건	韓		淸州 韓		安東權氏成化譜	3	24	b
E501146	李瀜				全州 李	江陽君	安東權氏成化譜	3	24	b
E501193	李湜	이식	李		全州 李	富林君	安東權氏成化譜	3	24	b
E803636	鄭有智				東萊 鄭	主簿	安東權氏成化譜	3	24	b
E803690	韓世補				淸州 韓	郡守	安東權氏成化譜	3	24	b
E803704	韓世祐	한세우	韓世佑		淸州 韓	宣傳	安東權氏成化譜	3	24	b
E803741	韓儹				淸州 韓	正郞	安東權氏成化譜	3	24	b
E803783	金允剛	김윤강	金		安東 金	 	安東權氏成化譜	3	24	b
E803786	金允精				安東 金	參奉	安東權氏成化譜	3	24	b
E901479	李璔	이증	李		全州 李	桂陽君	安東權氏成化譜	3	24	b
E901481	李澧	이례			全州 李	寧原君	安東權氏成化譜	3	24	b
E901486	安繼宋				順興 安	直長	安東權氏成化譜	3	24	b
EA03334	申永保	신영보	申		平山 申		安東權氏成化譜	3	24	b
EB01922	李繼寧				星州 李	僉知	安東權氏成化譜	3	24	b
E000022	韓忠信	한충신	韓		淸州 韓	司勇	安東權氏成化譜	3	25	a
E103581	韓致義	한치의	韓		淸州 韓	靑陽君	安東權氏成化譜	3	25	a
E103584	韓致禮	한치례	韓		淸州 韓	西陵君	安東權氏成化譜	3	25	a
E103586	韓碩				淸州 韓	參議	安東權氏成化譜	3	25	a
E103592	韓忠義	한충의	韓		淸州 韓	上護軍	安東權氏成化譜	3	25	a
E103598	韓忠禮	한충례	韓		淸州 韓	寺正	安東權氏成化譜	3	25	a
E103601	韓忠智	한충지	韓		淸州 韓	護軍	安東權氏成化譜	3	25	a
E103604	韓忠常				淸州 韓	司勇	安東權氏成化譜	3	25	a
E203197	韓忠仁	한충인	韓		淸州 韓	節度使	安東權氏成化譜	3	25	a
E901920	成健	성건	成		昌寧 成	判官	安東權氏成化譜	3	25	a
E000575	韓致亨	한치형	韓		淸州 韓	青城君	安東權氏成化譜	3	25	b
E100624	韓運	한운	韓		淸州 韓	司猛	安東權氏成化譜	3	25	b
E103611	金承恪	김승각	金			 	安東權氏成化譜	3	25	b
E103615	明 宣德帝		朱瞻基			宣德帝	安東權氏成化譜	3	25	b
E804045	韓達	한달	韓		淸州 韓		安東權氏成化譜	3	25	b
E804075	林有琛	임유침	林		保安 林		安東權氏成化譜	3	25	b
E902007	韓致元	한치원	韓		淸州 韓	郡事	安東權氏成化譜	3	25	b
EB04054	韓連	한련	韓		淸州 韓	司勇	安東權氏成化譜	3	25	b
EB04056	權永誠	권영성	權		安東 權	萬戶	安東權氏成化譜	3	25	b
EB04057	權奉升	권봉승	權		安東 權	司直	安東權氏成化譜	3	25	b
EB04058	權奉丁	권봉정	權		安東 權	 	安東權氏成化譜	3	25	b
EB04059	權奉衡	권봉형	權		安東 權	 	安東權氏成化譜	3	25	b
EB04060	權奉臨	권봉림	權		安東 權	生員	安東權氏成化譜	3	25	b
EB04062	金可則	김가칙	金			 	安東權氏成化譜	3	25	b
EB04064	李孝梅	이효매	李			 	安東權氏成化譜	3	25	b
EB04066	金瑀	김우	金			 	安東權氏成化譜	3	25	b
E001024	權永愼	권영신	權		安東 權		安東權氏成化譜	3	26	a
E001025	權錘	권추	權		安東 權	司直	安東權氏成化譜	3	26	a
E001040	張末孫				仁同 張	僉知	安東權氏成化譜	3	26	a
E001066	權鈞	권균	權		安東 權	司正	安東權氏成化譜	3	26	a
E001069	金成慶	김성경	金		善山 金	判官	安東權氏成化譜	3	26	a
E202678	孟繼曾	맹계증	孟		新昌 孟	直長	安東權氏成化譜	3	26	a
E305680	李士平	이사평	李		長水 李		安東權氏成化譜	3	26	a
EB04068	權永保	권영보	權		安東 權	直長	安東權氏成化譜	3	26	a
EB04069	權慶	권경	權		安東 權	護軍	安東權氏成化譜	3	26	a
EB04070	權楫	권즙	權		安東 權	 	安東權氏成化譜	3	26	a
EB04072	趙季瑾	조계근	趙			通禮	安東權氏成化譜	3	26	a
EB04074	崔叔	최숙	崔			正郞	安東權氏成化譜	3	26	a
EB04075	權悰	권종	權		安東 權	別侍	安東權氏成化譜	3	26	a
EB04077	朴元根	박원근	朴			上將	安東權氏成化譜	3	26	a
EB04078	權恂				安東 權	忠贊衛	安東權氏成化譜	3	26	a
EB04080	朴嚴	박엄	朴			甲士	安東權氏成化譜	3	26	a
EB04082	孟碩堅	맹석견	孟		新昌 孟	 	安東權氏成化譜	3	26	a
EB04083	孟碩俊	맹석준	孟		新昌 孟	司直	安東權氏成化譜	3	26	a
EB04085	安修義	안수의	安			生員	安東權氏成化譜	3	26	a
EC02379	李秉正	이병정	李		全義 李	僉知	安東權氏成化譜	3	26	a
EC03374	孟碩卿	맹석경	孟		新昌 孟	 	安東權氏成化譜	3	26	a
EA03183	柳僡				文化 柳	上護軍	安東權氏成化譜	3	26	b
EB02139	柳儹	유찬			文化 柳	上護軍	安東權氏成化譜	3	26	b
EB02166	柳孟孫	유맹손	柳		文化 柳	生員	安東權氏成化譜	3	26	b
EB02194	柳千孫				文化 柳		安東權氏成化譜	3	26	b
EB02222	柳積	유적	柳		文化 柳	別坐	安東權氏成化譜	3	26	b
EB02223	柳孝孫	유효손	柳		文化 柳		安東權氏成化譜	3	26	b
EB04087	李存性	이존성	李			三司右事	安東權氏成化譜	3	26	b
EB04089	河演	하연	河		晉州 河	領議政	安東權氏成化譜	3	26	b
EB04090	河孝明	하효명	河			正郞	安東權氏成化譜	3	26	b
EB04091	河孟淳	하맹순	河			縣監	安東權氏成化譜	3	26	b
EB04092	河福山	하복산	河			縣監	安東權氏成化譜	3	26	b
EB04094	朴貴孫	박귀손	朴			 	安東權氏成化譜	3	26	b
EB04095	河悌明	하제명	河		晉州 河	佐郞	安東權氏成化譜	3	26	b
EB04096	河友明	하우명	河		晉州 河	中樞	安東權氏成化譜	3	26	b
EB04098	柳季孫	유계손	柳		文化 柳	 	安東權氏成化譜	3	26	b
EC00486	柳京生				文化 柳	牧使	安東權氏成化譜	3	26	b
D401299	廉頤	염이	廉怡		瑞原 廉	僉知 通禮門事	安東權氏成化譜	3	27	a
D401697	廉致中	염치중	廉		瑞原 廉	密直事	安東權氏成化譜	3	27	a
E204456	辛壽聃	신수담	辛		靈山 辛	縣監	安東權氏成化譜	3	27	a
E401297	李伯良	이백량	李		陽城 李	檢中樞	安東權氏成化譜	3	27	a
E702705	辛永禧	신영희	辛永僖		靈山 辛		安東權氏成化譜	3	27	a
E900147	金哲鈞				安東 金	主簿	安東權氏成化譜	3	27	a
E903571	金孟廉	김맹렴	金		安東 金	監察	安東權氏成化譜	3	27	a
E903573	金壽元	김수원	金		安東 金	 	安東權氏成化譜	3	27	a
E903576	金壽仁	김수인	金		安東 金	 	安東權氏成化譜	3	27	a
E903577	金壽眞	김수진	金		安東 金	 	安東權氏成化譜	3	27	a
EA01806	李孝奉	이효봉	李		陽城 李	別侍	安東權氏成化譜	3	27	a
EA01807	李長孫	이장손	李		陽城 李	 	安東權氏成化譜	3	27	a
EA01813	李蓿	이숙	李		陽城 李	察訪	安東權氏成化譜	3	27	a
EA01814	李孝孫	이효손	李		陽城 李	 	安東權氏成化譜	3	27	a
EB02505	柳纁	유훈			文化 柳		安東權氏成化譜	3	27	a
EB04100	安友參	안우삼	安			 	安東權氏成化譜	3	27	a
EB04104	姜淮伯	강회백	姜		晋州 姜		安東權氏成化譜	3	27	a
E000919	廉順良	염순량	廉		瑞原 廉	直長	安東權氏成化譜	3	27	b
E103522	廉尙恒	염상항	廉		瑞原 廉	郡事	安東權氏成化譜	3	27	b
E103523	廉修	염수	廉		瑞原 廉	 	安東權氏成化譜	3	27	b
E103526	李念智				牙州 李	殿直	安東權氏成化譜	3	27	b
E103528	廉貴恒	염귀항	廉		瑞原 廉	生員	安東權氏成化譜	3	27	b
E103529	廉有恒	염유항	廉		瑞原 廉	副司直	安東權氏成化譜	3	27	b
EA01818	李葳	이위	李		陽城 李	 	安東權氏成化譜	3	27	b
EA01822	李蘅	이형	李		陽城 李	別侍	安東權氏成化譜	3	27	b
EA01832	李菖	이창	李		陽城 李	內禁	安東權氏成化譜	3	27	b
EA01833	李若奉	이약봉	李		陽城 李	武科	安東權氏成化譜	3	27	b
EA01834	李莫奉	이막봉	李		陽城 李	 	安東權氏成化譜	3	27	b
EA01835	李興奉	이흥봉	李		陽城 李	 	安東權氏成化譜	3	27	b
EB04106	李末奉	이말봉	李		陽城 李	別侍	安東權氏成化譜	3	27	b
b4743b37-5b0e-4e35-8d89-9a928a408b12	金允孫					 	安東權氏成化譜	3	28	a
E101393	愼承善	신승선	愼		居昌 愼	居昌君	安東權氏成化譜	3	28	a
E101750	安節				順興 安	丞	安東權氏成化譜	3	28	a
E102338	廉紀	염기	廉		瑞原 廉	護軍	安東權氏成化譜	3	28	a
E103530	廉以恒				瑞原 廉	司勇	安東權氏成化譜	3	28	a
E103531	廉從恒				瑞原 廉		安東權氏成化譜	3	28	a
E103533	廉順恭	염순공	廉		瑞原 廉	博士	安東權氏成化譜	3	28	a
E103537	趙普					敎授	安東權氏成化譜	3	28	a
E204893	權宗	권종	權		安東 權	縣令	安東權氏成化譜	3	28	a
E300376	朝鮮 燕山君		李㦕	承平正	全州 李		安東權氏成化譜	3	28	a
E303498	李垙	이광	李		延安 李	別坐	安東權氏成化譜	3	28	a
E400561	安祖同	안조동	安		順興 安	判事	安東權氏成化譜	3	28	a
E401041	安綱				順興 安	知高州事	安東權氏成化譜	3	28	a
