biog_id	x姓名	name	generation	inferred_choronym
E301459	閔騫	Min Kŏn	19	
E303026	閔輕	Min Kyŏng	21	
E204569	閔慶安	Min Kyŏngan	20	
E202895	閔悛	Min Chŏn	19	
E401001	閔讓	Min Yang	18	
EB02742	閔山命	Min Sanmyŏng	20	
EA03473	閔善		21	
E400106	閔紹生	Min Sosaeng	17	
E101847	閔伸	Min Sin	19	
E205314	閔師騫	Min Sagŏn	19	
E900039	閔世亨	Min Sehyŏng	20	
E401623	閔釋	Min Sŏk	19	
E400628	閔壽山	Min Susan	19	
EB03306	閔叔達	Min Suktal	20	
E807792	閔叔良	Min Sungnyang	17	
E201441	閔叔倫	Min Sungnyun	20	
EB02022	閔叔生	Min Suksaeng	20	
EB03317	閔叔通	Min Sukt'ong	20	
E900038	閔碩亨	Min Sŏkhyŏng	20	
E904645	閔緯	Min Wi	19	
E400501	閔無悔	Min Muhoe	17	
E401325	閔無疾	Min Mujil	18	
E400988	閔無咎	Min Mugu	17	
EB04347	閔無恤	Min Muhyul	17	
E103018	閔悟	Min O	19	
E103786	閔晤	Min O	20	
E506151	閔晤	Min O	17	
E203177	閔希念	Min Hŭinyŏm	21	
E900018	閔憪	Min Han	19	
E502471	閔諴	Min Ham	21	
EB03267	閔孝曾	Min Hyojŭng	20	
E502375	閔孝誠	Min Hyosŏng	21	
E900334	閔孝幹	Min Hyoyŏ	18	
E900296	閔孝根	Min Hyogŭn	19	
E300096	閔孝懽	Min Hyohwan	18	
E103760	閔孝萊	Min Hyorae	20	
E203814	閔孝男		19	
EB03266	閔孝舜	Min Hyosun	20	
E502367	閔孝孫	Min Hyoson	21	
EB03262	閔孝鶱		20	
E900045	閔孝忻	Min Hyohŭn	19	
E900324	閔孝源	Min Hyowŏn	20	
E900070	閔孝悅	Min Hyoyŏl	18	
E400402	閔孝直	Min Hyojik	18	
E400627	閔校	Min Kyo	16	
E101875	閔信達	Min Sindal	20	
EB04384	閔惺	Min Sŏng	17	
E103970	閔興		20	
E000280	閔興霖		20	
E401232	閔休	Min Hyu	18	
E105018	閔敍	Min Sŏ	20	
E904660	閔乙同	Min Ŭldong	21	
EA03465	閔乙巽		21	
E401020	閔義生	Min Ŭisaeng	17	
E206868	閔殷元	Min Nyŏng	21	
E900012	閔永堅	Min Yŏnggyŏn	20	
E900001	閔永慕	Min Yŏngmo	20	
E402322	閔由誼	Min Yuŭi	17	
E201401	閔友曾	Min Ujŭng	20	
EB03293	閔友季	Min Ugye	20	
EB03290	閔友仲	Min Ujung	20	
E000537	閔雨霖		20	
E300095	閔惲	Min Un	19	
E204567	閔貞	Min Chŏng	19	
0197ff4d-3227-7a77-9870-a0001e6f1961	閔芝孫		20	
EA03864	閔質		19	
E101852	閔忠達	Min Ch'ungdal	20	
EB03326	閔終生	Min Chongsaeng	20	
EB03249	閔仲和	Min Chunghwa	20	
D400997	閔仲理	Min Chungni	16	
E400087	閔仲立	Min Chungnip	16	
E401028	閔子溫	Min Chaon	19	
E205539	閔自亨	Min Chahyŏng	18	
E302462	閔宗誾	Min Chongŭn	18	
E103615	明 宣德帝		20	
E103609	明 永樂帝	Myŏng Yŏngnakche	19	
E402594	明美	Myŏng Mi	18	
E401379	明昇	Myŏng Sŭng	17	
E204412	明義	Myŏng Ŭi	18	
E202433	睦寶男		19	
E203829	睦繼男		19	
E203816	睦進恭		18	
E202432	睦哲成	Mok Ch'ŏlsŏng	20	
E204444	睦哲卿		20	
E000296	南八俊	Nam P'alchun	19	
E503675	南八凱	Nam P'algae	19	
E103365	南八元	Nam P'arwŏn	20	
E102979	南忭	Nam Pyŏn	19	
E900500	南伯庚	Nam Paekkyŏng	18	
EC03772	南忱	Nam Ch'im	19	
E301300	南偁	Nam Ch'ing	18	
E501342	南崇年	Nam Sungnyŏn	19	
EA01079	南輳		20	
E900445	南得儉	Nam Tŭkkŏm	17	
E301792	南迪		19	
E900452	南鼎	Nam Chŏng	19	
E304028	南濆	Nam Pun	20	
E104698	南份	Nam Pin	19	
E300682	南宮粲	Namgung Ch'an	19	
E304560	南宮肩	Namgung Kyŏn	18	
E000415	南宮順	Namgung Sun	18	
E304577	南宮顯	Namgung Hyŏn	18	
E402545	南宮效	Namgung Hyo	17	
E402544	南宮致	Namgung Ch'i	17	
E402543	南宮佐	Namgung Chwa	16	
E900473	南觀	Nam Kwan	19	
EB04433	南恒	Nam Hang	19	
E301794	南環		19	
E808016	南恢	Nam Hoe	20	
E501334	南憓	Nam Hye	19	
E900513	南箕	Nam Ki	19	
EA01065	南季當	Nam Kyedang	19	
EA01077	南季樑	Nam Kyeryang	19	
EA01073	南季麟		19	
EA01076	南季喜	Nam Kyehŭi	19	
EA01082	南季彦	Nam Kyeŏn	21	
EA01067	南季膺	Nam Kyeŭng	19	
EA03722	南季宗	Nam Kyejong	19	
D206697	南簡	Nam Kan	14	
E901539	南健		18	
E402612	南瑾	Nam Kŭn	17	
E900449	南晉	Nam Chin	19	
E101170	南景壽	Nam Kyŏngsu	17	
E101113	南景祐	Nam Kyŏngu	18	
E900716	南敬倫	Nam Kyŏngnyun	19	
EA03713	南敬信	Nam Kyŏngsin	18	
E808014	南俊	Nam Chun	19	
E500075	南慄	Nam Ryul	20	
E808017	南慄	Nam Yul	20	
E900468	南臨	Nam Rim	19	
E900733	南陸	Nam Ryuk	18	
EC02522	南倫		18	
EA03732	南孟命	Nam Maengmyŏng	20	
EA01064	南輕	Nam Chi	18	
E701538	南俅	Nam Ku	18	
E101993	南恮	Nam Chŏn	20	
D206699	南仁祐	Nam Inu	17	
E304200	南閏宗	Nam Yunjong	18	
E401253	南尙亨	Nam Sanghyŏng	17	
E401249	南尙明	Nam Sangmyŏng	17	
E401251	南尙正	Nam Sangjŏng	17	
E401252	南尙致	Nam Sangch'i	17	
E401246	南深	Nam Sim	16	
E900460	南勝寶	Nam Sŭngbo	18	
EA01085	南軾	Nam Sik	18	
E301797	南叔文	Nam Sungmun	18	
E904158	南倜	Nam Ch'ŏk	18	
E104067	南悌	Nam Che	21	
E303945	南恬	Nam Nyŏm	19	
E808015	南恬	Nam Yŏm	20	
E101135	南瞦	Nam Hŭi	21	
E201763	南孝恭	Nam Hyogong	19	
E101994	南孝溫	Nam Hyoon	20	
E303947	南孝元	Nam Hyowŏn	21	
E300430	南忻	Nam Hŭn	19	
E504569	南忻		21	
EB01732	南昕	Nam Hŭn	19	
EC03803	南愃		19	
E301776	南珣		19	
EA01072	南軺	Nam Ch'o	18	
E101149	南怡	Nam I	19	
E100572	南儀	Nam Ŭi	18	
E104466	南椅	Nam Ŭi	20	
E807735	南義良	Nam Ŭiryang	17	
EB02713	南義元	Nam Ŭiwŏn	21	
EA03714	南義宗	Nam Ŭijong	19	
EA03220	南勇智	Nam Yongji	20	
E400900	南元貴	Nam Wŏn'gwi	17	
E901546	南悅	Nam Yŏl	19	
E900448	南允寶	Nam Yunbo	18	
EB03006	南在	Nam Chae	18	
EA01088	南轍	Nam Ch'ŏl	18	
EC01158	南芷	Nam Chi	20	
E807742	南致晶	Nam Ch'ijŏng	18	
E807741	南致明	Nam Ch'imyŏng	18	
E104709	南致孝	Nam Ch'ihyo	19	
E807736	南致英	Nam Ch'iyŏng	18	
E900499	南畤	Nam Ch'i	19	
E301302	南智		17	
E201503	南贄	Nam Chi	20	
EA03390	南仲	Nam Chung	20	
E900894	南仲倫	Nam Chungnyun	19	
EA03735	南仲命	Nam Chungmyŏng	20	
E400947	南仲文	Nam Chungmun	18	
EA03717	南重宗	Nam Chungjong	19	
E900442	潘龜	Pan Kwi	18	
E807834	潘漢生	Pan Hansaeng	18	
E808164	潘好慶	Pan Hogyŏng	17	
E807847	潘回	Pan Hoe	16	
E901072	潘呂生	Pan Yŏsaeng	18	
E104418	潘孟江	Pan Maenggang	20	
E807848	潘孟智	Pan Maengji	17	
E807832	潘夢祚	Pan Mongjo	17	
E807829	潘思規	Pan Sagyu	16	
E900443	潘孝孫	Pan Hyoson	19	
E807831	潘岩	Pan Am	16	
D206695	潘義	Pan Ŭi	15	1
E900441	潘詠	Pan Yŏng	17	
D206840	潘之永	Pan Chiyŏng	14	
E807849	潘仲智	Pan Chungji	17	
E900568	裴椆	Pae Chu	19	
E900701	裴杠	Pae Kang	17	
E104803	裴貴寧	Pae Kwinyŏng	20	
E104801	裴貴山	Pae Kwisan	20	
E104802	裴貴鐵	Pae Kwich'ŏl	20	
E900757	裴繼宗	Pae Kyejong	18	
E900557	裴襟	Pae Kŭm	19	
E104796	裴可得	Pae Kadŭk	19	
E900658	裴命山		19	
E900484	裴楠		17	
E900553	裴檽	Pae Yu	19	
E900477	裴權	Pae Kwŏn	17	
E900479	裴栣	Pae Im	19	
E900666	裴三山		19	
E900533	裴素	Pae So	17	
E900567	裴孝崇	Pae Hyosung	18	
E900539	裴孝從	Pae Hyojong	18	
E900550	裴孝存	Pae Hyojon	18	
E900483	裴孝老	Pae Hyoro	18	
E900690	裴孝訥	Pae Hyonul	18	
E900573	裴孝騫	Pae Hyogŏn	18	
E900583	裴孝思	Pae Hyosa	18	
E900478	裴孝長	Pae Hyojang	18	
E900691	裴奕	Pae Hyŏk	19	
E900574	裴祐	Pae U	19	
E900656	裴哲山		19	
E900493	裴禎	Pae Chŏng	19	
E304592	裵亨	Pae Hyŏng	20	
E401878	裵桓	Pae Hwan	17	
E302531	裵繼宗	Pae Kyejong	19	
E300850	裵景輔		19	
D400124	裵尙志	Pae Sangji	16	
E203037	裵纘	Pae Ch'an	20	
E304483	平原大君	Yi Im	20	
EB01249	朴[木+舟]	Pak Chŏn	18	
EC00941	朴安福	Pak Anbok	20	
EC00780	朴安老	Pak Allo	19	
E103859	朴安命	Pak Anmyŏng	17	
E900051	朴安命	Pak Anmyŏng	20	
EC00921	朴安壽	Pak Ansu	20	
EC00873	朴安性	Pak Ansŏng	21	
E401488	朴翱	Pak Ko	17	
E203294	朴保生	Pak Posaeng	20	
E104592	朴苯	Pak Pun	19	
E400400	朴賁	Pak Pun	17	
E900943	朴彬	Pak Pin	19	
EA00495	朴秉德	Pak Pyŏngdŏk	21	
EA00455	朴秉鈞		19	
EA00445	朴秉文	Pak Pyŏngmun	19	
E901146	朴秉中	Pak Pyŏngjung	20	
E000758	朴蕃	Pak Pŏn	17	
E902045	朴曾	Pak Chŭng	19	
E802419	朴菖		21	1
E400974	朴成良	Pak Sŏngnyang	18	
E402361	朴成用	Pak Sŏngyong	17	
E302153	朴成枝	Pak Sŏngji	19	
E401850	朴承陽	Pak Sŭngyang	18	
E302619	朴承祖	Pak Sŭngjo	20	
E305753	朴誠	Pak Sŏng	17	
E206351	朴誠至	Pak Sŏngji	18	
EB01724	朴冲孫	Pak Sungje	19	
EA04271	朴崇彬	Pak Sungbin	19	
EA04277	朴崇華	Pak Sungyŏp	19	
E901399	朴崇禮	Pak Sungnye	22	
E705686	朴崇仁	Pak Sungin	22	
E102540	朴崇文	Pak Sungmun	20	
E301153	朴崇文	Pak Sungmun	19	
E705687	朴崇智	Pak Sungji	22	
EA03786	朴崇質	Pak Sungjil	19	
EB04331	朴淳	Pak Sun	16	
EA00497	朴磁	Pak Cha	22	
E100703	朴從幹	Pak Chonggan	18	
E103857	朴從愚	Pak Chongu	20	
E202294	朴悰		21	
EA00477	朴輳		21	
E305916	朴粹	Pak Su	18	
E206333	朴粹恭	Pak Sugong	18	
E206322	朴粹儉	Pak Sugŏm	18	
E206320	朴粹敬	Pak Sugyŏng	18	
E206332	朴粹禮	Pak Surye	18	
E202981	朴粹信	Pak Susin	18	
E206317	朴粹智	Pak Suji	18	
E206321	朴粹忠	Pak Such'ung	18	
EA00527	朴大生	Pak Taesaeng	19	
EB01243	朴大孫	Pak Taeson	20	
E205117	朴聃孫	Pak Tamson	18	
E402171	朴禂	Pak To	17	
E300576	朴壔		20	
EA01201	朴壔	Pak To	20	
E402525	朴禱	Pak To	17	
EC01434	朴道	Pak To	19	
EC00409	朴得中	Pak Tŭkchung	18	
D206742	朴德方	Pak Tŏkpang	15	
E402270	朴登	Pak Tŭng	17	
E900885	朴芬	Pak Pun	18	
E104593	朴奉生	Pak Pongsaeng	20	
E301152	朴敷	Pak Pu	18	
EC00712	朴桴	Pak Pu	19	
EA00478	朴輔		21	
E101169	朴復卿	Pak Pokkyŏng	20	
E000863	朴根孫	Pak Kŭnson	21	
E900942	朴根孫	Pak Kŭnson	18	
E104596	朴艮生	Pak Kansaeng	20	
EC00412	朴賡	Pak Kaeng	19	
E904879	朴恭信	Pak Hongsin	19	
E302529	朴恭之	Pak Kongji	20	
E206354	朴恭至	Pak Kongji	18	
E701390	朴光榮	Pak Kwangyŏng	22	
E303528	朴龜年	Pak Kwinyŏn	18	
E302265	朴貴孫	Pak Kwison	20	
E302642	朴貴孫	Pak Kwison	21	
EB04094	朴貴孫	Pak Kwison	19	
EC00948	朴漢崑	Pak Han'gon	19	
EC00944	朴漢山	Pak Hansan	19	
E305917	朴灝	Pak Ho	18	
beb03add-bd1a-4020-b3a6-db6ed7a3f59e	朴河田		20	
EB04334	朴河信	Pak Hasin	17	
E104385	朴賀孫		20	
E302616	朴亨孫	Pak Hyŏngson	21	
E900582	朴亨愚	Pak Hyŏngu	19	
E304202	朴亨元	Pak Hyŏngwŏn	18	
E305988	朴亨之	Pak Hyŏngji	17	
E304182	朴亨宗	Pak Hyŏngjong	20	
E102260	朴恒	Pak Hang	20	1
E600000	朴衡文	Pak Hyŏngmun	21	
E600012	朴衡武	Pak Hyŏngmu	21	
E902089	朴衡治	Pak Hyŏngch'i	21	
E900140	朴弘昌	Pak Mich'ang	18	
E904812	朴弘幹	Pak Honggan	19	
E206230	朴弘文	Pak Hongmun	18	
E904878	朴弘直	Pak Hongjik	19	
E103058	朴弘智		19	
E302638	朴弘祖	Pak Hongjo	20	
E102027	朴堠	Pak Hu	19	
dcfd9a47-603f-4ca2-8f2e-9804f18d7463	朴護		21	
E401849	朴華	Pak Hwa	17	
E401022	朴煥	Pak Hwan	18	
E103438	朴撝謙	Pak	19	
E305915	朴輝	Pak Hwi	18	
E901282	朴輝	Pak Hwi	19	
E200074	朴回	Pak Hoe	19	
E202131	朴惠東	Pak Hyedong	19	
E305755	朴誨	Pak Hoe	17	
56c1b4df-67c9-4744-9122-3d4081318d8c	朴譓		21	
EC00189	朴琿	Pak Hon	17	
EB04371	朴基命	Pak Kimyŏng	17	
EC02224	朴緝	Pak Chip	21	
E802241	朴機		21	
00334f00-d12d-403d-b6d4-bc881ca756be	朴季昌		20	
E103343	朴季老	Pak Kyero	19	
E200073	朴繼曾	Pak Kyejŭng	20	
E400817	朴繼金	Pak Kyegŭm	18	
EB01723	朴繼孫	Pak Sunghyo	19	
E807959	朴繼宗	Pak Kyejong	17	
E302608	朴繼祖	Pak Kyejo	20	
E306048	朴甲秀	Pak Kapsu	17	
EC00783	朴兼禮	Pak Kyŏmnye	20	
EC00781	朴兼仁	Pak Kyŏmin	20	
E808170	朴兼山	Pak Kyŏmsan	17	
EC00782	朴兼義	Pak Kyŏmŭi	20	
EC00784	朴兼智	Pak Kyŏmji	20	
E100242	朴堅源	Pak Kyŏnwŏn	19	
E902865	朴健	Pak Kŏn	20	
EB01284	朴楗	Pak Kŏn	21	
EC00434	朴皎	Pak Kyo	17	
E901099	朴謹孫	Pak Kŭnson	19	
E202951	朴經	Pak Kyŏng	21	
E402589	朴經	Pak Kyŏng	17	
E902332	朴景愼	Pak Kyŏngsin	20	
D706153	朴景武		19	
E206360	朴景祉	Pak Kyŏngji	19	
E904883	朴璟	Pak Kyŏng	20	
EB04383	朴敬信	Pak Kyŏngsin	17	
E301686	朴炯	Pak Hyŏng	20	
E807991	朴居謙	Pak Kŏgyŏm	19	
E302181	朴居仁	Pak Kŏin	20	
D206629	朴居實	Pak Kŏsil	15	
EB02702	朴居信	Pak Wŏnsin	21	
E305045	朴均		19	
E305710	朴峻	Pak Chun	17	
EC02579	朴峻山	Pak Chunsan	20	
E905180	朴儁	Pak Chun	19	
E807892	朴可仁	Pak Kain	16	
E807938	朴可衍	Pak Kayŏn	16	
EA00444	朴葵		18	
E305670	朴坤	Pak Kon	17	
E202162	朴崑	Pak Kon	20	
E103562	朴蘭	Pak Ran	20	
E303324	朴离	Pak Ri	21	
E902098	朴禮興	Pak Yehŭng	20	
E808169	朴利生	Pak Isaeng	16	
E302617	朴利孫	Pak Ison	21	
E100609	朴礫		22	
E305930	朴良	Pak Ryang	18	
E807934	朴良信	Pak Yangsin	18	
E402527	朴林	Pak Cho	18	
E201483	朴林蕃	Pak Imbŏn	20	
E203732	朴林敬		21	
EA03161	朴林茂	Pak Immu	20	
EA00450	朴林禎	Pak Imjŏng	20	
EA00447	朴林宗	Pak Imjong	20	
E100710	朴輅	Pak Ro	21	
E202152	朴慮東	Pak Yŏdong	19	
E303565	朴倫	Pak Ryun	18	
E501996	朴耣	Pak Ryun	20	
E703675	朴茂	Pak Mu	20	
EB01259	朴楣	Pak Mi	21	
E305722	朴蒙童	Pak Mongdong	19	
EA00352	朴孟揆		21	
E000759	朴命堅	Pak Myŏnggyŏn	18	
E104178	朴末孫	Pak Malson	19	
8de4005c-58e0-4204-9224-1a7a743d5bb5	朴末田		20	
E202109	朴訥	Pak Nul	20	
E305754	朴訥	Pak Nul	17	
E802470	朴訥	Pak Nul	20	
E902329	朴訥生	Pak Nulsaeng	19	
f3442605-41d5-4655-8cb1-f2fba0e05901	朴譜		21	
D807915	朴祈	Pak Ki	16	
E401816	朴耆	Pak Chi	18	
E203387	朴謙	Pak Kyŏm	20	
E205121	朴謙孫	Pak Ŏnson	1	
EC00365	朴切問	Pak Chŏlmun	19	
EC00715	朴檠	Pak Kyŏng	19	
D206618	朴瓊	Pak Kyŏng	14	
E205095	朴確	Pak Hwak	19	
EB03961	朴確	Pak Hwak	20	
E807776	朴仁庇	Pak Inbi	16	
E204530	朴仁蕃	Pak Inbŏn	20	
E304526	朴仁昌	Pak Inch'ang	20	
E901533	朴仁昌		19	
EC00185	朴仁崇	Pak Insung	17	
E904819	朴仁亨	Pak Inhyŏng	21	
EB01251	朴仁烈	Pak Illyŏl	20	
EB01283	朴仁榮	Pak Anyŏng	22	
E102965	朴仁孫	Pak Inson	20	
E904818	朴仁元	Pak Inwŏn	21	
E202132	朴認	Pak In	20	
E301755	朴榮根	Pak Yŏnggŭn	19	
E305672	朴如達	Pak Yŏdal	18	
EC02601	朴如圭	Pak Yŏgyu	19	
E401830	朴汝濂		18	
E401829	朴汝淸	Pak Yŏch'ŏng	18	
E401492	朴汝洵	Pak Yŏsun	18	
E305708	朴瑞中	Pak Sŏjung	17	
E202161	朴三山	Pak Sajang	19	
D402366	朴三陽	Pak Samyang	16	
E402299	朴尙綱	Pak Sanggang	17	
EB03958	朴紹楨	Pak Sojŏng	19	
E103347	朴紹宗	Pak Sojong	19	
E302263	朴紹祖	Pak Sojo	19	
EC00372	朴審問	Pak Simmun	19	
E302621	朴愼孫		20	
E902529	朴石山	Pak Sŏksan	19	
E103095	朴時衡	Pak Sihyŏng	20	
E306046	朴時雨	Pak Siu	16	
E103553	朴實	Pak Sil	18	
E103845	朴始孫	Pak Sison	18	
E304140	朴始孫	Pak Sison	21	
E900459	朴始孫	Pak Sison	19	
E900175	朴士華	Pak Sahwa	19	
E900141	朴士英	Pak Sayŏng	19	
E203873	朴守昌		18	
EC00785	朴守幹	Pak Sugan	21	
EC00788	朴守根	Pak Sugŭn	21	
EB00085	朴守同	Pak Sugyŏng	22	
EB01233	朴壽長	Pak Sujang	21	
EA00329	朴壽宗	Pak Sujong	21	
36c5a1d5-b7b9-403d-9047-cc892140971f	朴叔昌		20	
E202284	朴叔進	Pak Suktal	20	
EB03078	朴叔老	Pak Sungno	19	
E202204	朴叔楙	Pak Sungmu	20	
E200916	朴叔善	Pak Suksŏn	19	
E104177	朴叔孫	Pak Sukson	19	
E700531	朴叔紊	Pak Sukchin	20	
E202289	朴叔帳	Pak Sugyang	20	
EB02998	朴樞	Pak Ch'u	21	
E204965	朴塾	Pak Suk	20	
E204963	朴墅	Pak Sŏ	20	
E206174	朴順達	Pak Sundal	19	
E206291	朴順山	Pak Sunsan	19	
E302641	朴順祖	Pak Sunjo	20	
EB03959	朴碩	Pak Sŏk	20	
E202107	朴思東	Pak Sadong	19	
E402433	朴思齊	Pak Saje	18	
E301830	朴斯悌	Pak Saje	19	
E302620	朴嗣祖	Pak Sajo	20	
a807fa94-0fe2-4752-9736-4b4dca0d05b9	朴松廿		22	
EB01728	朴蘇信	Pak Sosin	18	
EB01719	朴蘇義	Pak Soŭi	18	
EB01722	朴蘇貞	Pak Sojŏng	18	
E402039	朴遂良	Pak Suryang	18	
E401834	朴孫茂	Pak Sonmu	18	
E103004	朴笋茂	Pak Sunmu	19	
E305751	朴譚	Pak Tam	17	
E203035	朴悌根		20	
E904232	朴悌諴	Pak Cheham	20	
E402572	朴天祥	Pak Ch'ŏnsang	16	
E204419	朴鐵山		20	
E305990	朴萬壽	Pak Mansu	18	
EC00779	朴葳	Pak Wi	20	
E104168	朴惟仁		18	1
E104188	朴惟義	Pak Yuŭi	18	
E201408	朴圍孫	Pak Yunson	20	
E202103	朴維	Pak Yu	18	
EB01532	朴緯	Pak Wi	21	
E302605	朴蔚	Pak Ul	19	
E204195	朴溫	Pak On	19	
E900578	朴溫	Pak On	18	
E103234	朴文規	Pak Mun'gyu	19	
E305720	朴晤生	Pak Osaeng	18	
d3ed0d07-a098-440f-9228-b5ca2ecca2a6	朴塢		20	
E305703	朴希傅	Pak Hŭibu	16	
E305752	朴希榮	Pak Hŭiyŏng	16	
E305750	朴希奭	Pak Hŭisŏk	16	
E104591	朴希文	Pak Hŭimun	18	
E202302	朴希文	Pak Hŭimun	21	
E305745	朴希周	Pak Hŭiju	16	
E305918	朴熹	Pak Hŭi	18	
E401202	朴習		17	
E401825	朴喜明	Pak Hŭimyŏng	18	
E204409	朴賢生	Pak Hyŏnsaeng	19	
EA00366	朴孝安		19	
E807925	朴孝蕃	Pak Hyobŏn	18	
E204919	朴孝誠	Pak Hyoham	18	
E807924	朴孝蓴	Pak Hyosun	18	
E206189	朴孝達	Pak Hyodal	19	
E100588	朴孝恭	Pak Hyogong	17	
E100685	朴孝明	Pak Hyomyŏng	18	
E201484	朴孝生	Pak Hyosaeng	19	
E900462	朴孝武	Pak Hyomu	19	
E802704	朴孝元	Pak Hyowŏn	21	
E206347	朴孝至	Pak Hyoji	18	
E305800	朴孝宗	Pak Hyojong	18	
E305704	朴効敏		17	
E301105	朴信		16	1
EA00368	朴信同	Pak Sindong	20	
EA00067	朴信諴	Pak Sinham	17	
E206350	朴信至	Pak Sinji	18	
E807939	朴行	Pak Haeng	17	
EB03077	朴興居	Pak Hŭnggŏ	18	
E807778	朴興藝	Pak Hŭngye	17	
E201996	朴秀邊	Pak Subyŏn	19	
E904103	朴秀壥	Pak Sugang	18	
E904089	朴秀東	Pak Sudong	18	
E904101	朴秀基	Pak Sugi	18	
E103839	朴秀林	Pak Surim	17	
E904085	朴秀南	Pak Sunam	18	
EB01501	朴徐昌	Pak Sŏch'ang	20	
EB04340	朴徐生	Pak Sŏsaeng	18	
E401828	朴珝	Pak Hu	17	
E103093	朴軒	Pak Hŏn	20	
E401046	朴萱	Pak Hwŏn	18	
E204962	朴壎	Pak Hun	20	
E103702	朴薰	Pak Hun	20	
EA03115	朴薰		20	
E104042	朴詢	Pak Sun	20	
E104176	朴延孫	Pak Yŏnson	19	
EB04080	朴嚴	Pak Ŏm	19	
EC00977	朴彦成	Pak Ŏnsŏng	20	
E600001	朴彦範	Pak Ŏnbŏm	22	
E305096	朴晏	Pak An	20	
E904881	朴陽昌	Pak Yangch'ang	20	
E301718	朴陽孫	Pak Yangson	19	
EC00366	朴疑問	Pak Ŭimun	17	
EB01730	朴以安	Pak Ian	19	
E103554	朴以貞	Pak Ijŏng	19	
E203355	朴益昌	Pak Ikch'ang	21	
E305913	朴義甫	Pak Ŭibo	17	
E402386	朴義林	Pak Ŭirim	17	
EB01263	朴義榮	Pak Ŭiyŏng	22	
EA00367	朴義孫		18	
E202979	朴義至	Pak Ŭiji	18	
E400975	朴禋	Pak In	17	
E204947	朴垠	Pak Ŭn	20	
E501997	朴垠	Pak Ŭn	20	
EB04270	朴垠生	Pak Kŭnsaeng	18	
E205267	朴英蕃	Pak Yŏngbŏn	20	
E104442	朴永保	Pak Yŏngbu	20	
EA00483	朴永昌		20	
E400674	朴永亨	Pak Yŏnghyŏng	19	
E101640	朴永蓁	Pak Yŏngjin	20	
E401827	朴永忠	Pak Yŏngch'ung	16	
E301676	朴猷	Pak Ch'u	19	
E204801	朴有蕃	Pak Yubŏn	19	
E502496	朴有蕃	Pak Yubŏn	21	
E502502	朴有英	Pak Yuyŏng	21	
E103559	朴牖	Pak Yu	18	
E202299	朴庾童	Pak Yudong	20	
EA00421	朴郁文		19	
EB04077	朴元根	Pak Wŏn'gŭn	19	
EB01421	朴元恭	Pak Wŏn'gong	20	
E401839	朴元亨	Pak Wŏnhyŏng	18	
EB01447	朴元俊	Pak Wŏnjun	20	
E206251	朴元禮	Pak Wŏllye	19	
E303030	朴元良	Pak Wŏllyang	21	
E206232	朴元仁	Pak Wŏnin	19	
E802620	朴元溫	Pak Wŏnon	20	
E206282	朴元信	Pak Wŏnsin	19	
E206244	朴元義	Pak Wŏnŭi	19	
EB01412	朴元懿		20	
E900579	朴元愚	Pak Wŏnu	19	
E401487	朴元貞	Pak Wŏnjŏng	19	
EB01423	朴元正		20	
E206256	朴元智	Pak Wŏnji	19	
EB01388	朴元忠	Pak Wŏnch'ung	20	
EA00409	朴原昌	Pak Wŏnch'ang	19	
E204921	朴原直	Pak Wŏnjik	19	
E105037	朴云檢		17	
E103863	朴允恭	Pak Yun'gong	20	
E502759	朴允儉	Pak Yun'gŏm	20	
E103860	朴允康	Pak Yun'gang	20	
E505934	朴允宗	Pak Yunjong	20	
0197f399-6b5e-7917-8d4a-efa8dd36153b	朴栴		21	
E206290	朴張文	Pak Changmun	18	
E104169	朴長孫	Pak Changson	19	
EB03089	朴長孫	Pak Chŭng	21	1
EB01228	朴招孫	Pak Ch'ŏlson	20	
E305955	朴昭	Pak So	17	
E206356	朴晢	Pak Chŏl	19	
E302618	朴貞孫	Pak Chŏngson	21	
E502903	朴楨孫	Pak Chŏngson	21	
E402529	朴禎		17	1
E305928	朴蓁	Pak Chin	16	
EA00484	朴軫		21	
E104597	朴震生	Pak Chinsaeng	20	
E302609	朴震孫	Pak Chinson	21	
E902820	朴震孫	Pak Chinson	19	
EC04154	朴崝		19	
E202292	朴之蕃	Pak Chibŏn	20	
E204956	朴址	Pak Chi	20	
abab70ac-0580-4867-83d7-2edcd3c46cc8	朴治		21	
E304722	朴致和	Pak Ch'ihwa	18	
E206355	朴智	Pak Chi	19	
EA00487	朴輊		21	
E202153	朴緻	Pak Ch'i	18	
EB03960	朴礩	Pak Chil	20	
E203861	朴忠達	Pak Ch'ungdal	19	
E201997	朴忠諴	Pak Ch'ungham	17	
E807933	朴忠信	Pak Ch'ungsin	18	
E206341	朴忠至	Pak Ch'ungji	18	
E902334	朴終末	Pak Maeson	21	
7afccf6e-5f4d-4e65-81c7-a9c47cb84003	朴終田		20	
E103701	朴種	Pak Chong	19	
8ab94a4e-11fc-4a49-945a-54a1fe1510e5	朴仲昌		20	
E900909	朴仲淳	Pak Chungsun	18	
EA00382	朴仲揆		21	
E401892	朴仲實	Pak Chungsil	18	
EB01245	朴仲孫	Pak Chungson	20	
E802397	朴仲畏	Pak Chungoe	20	
D402172	朴仲宜	Pak Chungŭi	16	
EC00430	朴仲游	Pak Chungyu	17	
E900605	朴緇	Pak Ch'i	20	
E401833	朴子茂	Pak Chamu	18	
E807917	朴子明	Pak Chamyŏng	17	
