kind	severity	message	ids	names	vol	leaf	side
generation-repair	note	李承仝 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E700571	李承仝	2	4	b
generation-repair	note	柳思問 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E202883	柳思問	2	5	a
generation-repair	note	朴經 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E202951	朴經	2	6	a
generation-repair	note	辛季磷 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E202961	辛季磷	2	6	a
generation-repair	note	金渰 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E202963	金渰	2	6	a
generation-repair	note	李謙 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E000954	李謙	2	6	b
generation-repair	note	李泙 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E102133	李泙	2	6	b
generation-repair	note	李蓀 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E200536	李蓀	2	6	b
generation-repair	note	李𡩁 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203046	李𡩁	2	6	b
generation-repair	note	姜和纘 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203106	姜和纘	2	6	b
generation-repair	note	李詮 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E300560	李詮	2	6	b
generation-repair	note	李沉 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC04158	李沉	2	6	b
generation-repair	note	金碬 was moved down 2 generations (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E102444	金碬	2	7	a
generation-repair	note	權晧 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203152	權晧	2	7	a
generation-repair	note	李文炳 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203175	李文炳	2	7	a
generation-repair	note	李証 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203184	李証	2	7	a
generation-repair	note	金盖銓 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301202	金盖銓	2	7	a
generation-repair	note	李諫 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E701703	李諫	2	7	a
generation-repair	note	李乾壽 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC04161	李乾壽	2	7	a
generation-repair	note	李坤壽 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC04162	李坤壽	2	7	a
generation-repair	note	權璉 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203022	權璉	2	7	b
generation-repair	note	李佑甫 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203026	李佑甫	2	7	b
generation-repair	note	金益鏻 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203211	金益鏻	2	7	b
generation-repair	note	奇來 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203231	奇來	2	8	a
generation-repair	note	鄭孝常 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203233	鄭孝常	2	8	a
generation-repair	note	崔永灝 was moved down 3 generations (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203237	崔永灝	2	8	a
generation-repair	note	柳綸 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203239	柳綸	2	8	a
generation-repair	note	權翊 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03216	權翊	2	8	a
generation-repair	note	許敬 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03221	許敬	2	8	a
generation-repair	note	許揆 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03223	許揆	2	8	a
generation-repair	note	姜利順 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03225	姜利順	2	8	a
generation-repair	note	許振 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC04166	許振	2	8	a
generation-repair	note	鄭千石 was moved down 1 generation (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC04167	鄭千石	2	8	a
generation-repair	note	鄭萬石 was moved down 1 generation (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC04168	鄭萬石	2	8	a
generation-repair	note	李運忠 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E102704	李運忠	2	8	b
generation-repair	note	申瀞 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203624	申瀞	2	8	b
generation-repair	note	申錫禧 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301144	申錫禧	2	8	b
generation-repair	note	申守祉 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301145	申守祉	2	8	b
generation-repair	note	朴居仁 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E302181	朴居仁	2	8	b
generation-repair	note	李承蕃 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902493	李承蕃	2	8	b
generation-repair	note	申永錫 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902601	申永錫	2	8	b
generation-repair	note	朴大生 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA00527	朴大生	2	8	b
generation-repair	note	申錫寧 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03267	申錫寧	2	8	b
generation-repair	note	申永禎 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03316	申永禎	2	8	b
generation-repair	note	韓倧 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03333	韓倧	2	8	b
generation-repair	note	申守仁 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03376	申守仁	2	8	b
generation-repair	note	李培 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03379	李培	2	8	b
generation-repair	note	南仲 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03390	南仲	2	8	b
generation-repair	note	李承宗 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03401	李承宗	2	8	b
generation-repair	note	尹士昫 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E300021	尹士昫	2	9	a
generation-repair	note	崔水山 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301236	崔水山	2	9	a
generation-repair	note	崔義 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301238	崔義	2	9	a
generation-repair	note	朴离 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E303324	朴离	2	9	a
generation-repair	note	朴崇仁 was moved down 1 generation (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E705686	朴崇仁	2	9	a
generation-repair	note	朴崇智 was moved down 1 generation (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E705687	朴崇智	2	9	a
